imdb_id,title,original_language,vote_average,genre,collection,vote_count
tt0036868,The Best Years of Our Lives,en,7.6,"Drama,History,Romance",,148.0
tt0120762,Mulan,en,7.6,"Animation,Family,Adventure",Mulan ,2089.0
tt0029947,Bringing Up Baby,en,7.6,"Comedy,Romance",,201.0
tt0071994,Phantom of the Paradise,en,7.5,"Comedy,Fantasy,Horror,Music,Thriller",,101.0
tt0068762,Jeremiah Johnson,en,7.5,"Adventure,Western",,126.0
tt0063374,The Odd Couple,en,7.5,Comedy,The Odd Couple ,121.0
tt0100150,Miller's Crossing,en,7.5,"Drama,Thriller,Crime",,431.0
tt0065988,Little Big Man,en,7.5,"Adventure,Western,History",,128.0
tt0049833,The Ten Commandments,en,7.5,"Drama,History",,358.0
tt0042593,In a Lonely Place,en,7.5,"Drama,Mystery,Thriller",,103.0
tt0892769,How to Train Your Dragon,en,7.5,"Fantasy,Adventure,Animation,Family",How to Train Your Dragon ,4319.0
tt0926084,Harry Potter and the Deathly Hallows: Part 1,en,7.5,"Adventure,Fantasy,Family",Harry Potter ,5708.0
tt0108399,True Romance,en,7.5,"Action,Thriller,Crime,Romance",,762.0
tt1490017,The Lego Movie,en,7.5,"Adventure,Animation,Comedy,Family,Fantasy",The Lego Movie ,3127.0
tt0059646,Repulsion,en,7.5,"Drama,Horror,Thriller",,218.0
tt1382725,The Round Up,en,7.5,"Drama,History,War",,325.0
tt0393597,Earth,en,7.5,Documentary,,136.0
tt1155592,Man on Wire,en,7.5,"Thriller,Documentary,Crime,History",,282.0
tt5013056,Dunkirk,en,7.5,"Action,Drama,History,Thriller,War",,2712.0
tt0432283,Fantastic Mr. Fox,en,7.5,"Adventure,Animation,Comedy,Family",,1206.0
tt0063522,Rosemary's Baby,en,7.5,"Horror,Drama,Mystery",Rosemary's Baby ,892.0
tt0080455,The Blues Brothers,en,7.5,"Music,Comedy,Action,Crime",The Blues Brothers ,1092.0
tt3316960,Still Alice,en,7.5,Drama,,1126.0
tt0175880,Magnolia,en,7.5,Drama,,844.0
tt1131748,Prison Break: The Final Break,en,7.5,"Action,Drama,Thriller",,174.0
tt0102536,Night on Earth,en,7.5,"Comedy,Drama",,165.0
tt0120735,"Lock, Stock and Two Smoking Barrels",en,7.5,"Comedy,Crime",,1671.0
tt0116922,Lost Highway,en,7.5,"Drama,Thriller,Mystery",,572.0
tt2884206,I Origins,en,7.5,"Science Fiction,Drama",,1089.0
tt0330373,Harry Potter and the Goblet of Fire,en,7.5,"Adventure,Fantasy,Family",Harry Potter ,5758.0
tt0060522,How to Steal a Million,en,7.5,"Comedy,Crime,Romance",,133.0
tt0051036,Sweet Smell of Success,en,7.5,Drama,,108.0
tt0388795,Brokeback Mountain,en,7.5,"Drama,Romance",,1531.0
tt0052618,Ben-Hur,en,7.5,"Action,Adventure,Drama,History",,660.0
tt0075148,Rocky,en,7.5,Drama,Rocky ,1843.0
tt0108550,What's Eating Gilbert Grape,en,7.5,"Romance,Drama",,943.0
tt1183919,Marley,en,7.5,Documentary,,107.0
tt4229236,Cobain: Montage of Heck,en,7.5,"Music,Documentary",,284.0
tt1065073,Boyhood,en,7.5,Drama,,2008.0
tt0020629,All Quiet on the Western Front,en,7.5,"Drama,War",,166.0
tt4034228,Manchester by the Sea,en,7.5,Drama,,1553.0
tt0162222,Cast Away,en,7.5,"Adventure,Drama",,3304.0
tt0062467,Wait Until Dark,en,7.5,"Horror,Crime,Thriller",,112.0
tt0814314,Seven Pounds,en,7.5,Drama,,2092.0
tt0084649,The Secret of NIMH,en,7.5,"Fantasy,Animation,Drama,Family",The Secret Of NIMH ,186.0
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,en,7.5,"Adventure,Fantasy,Action",Pirates of the Caribbean ,7191.0
tt0092991,Evil Dead II,en,7.5,"Horror,Comedy,Fantasy",Evil Dead ,760.0
tt0103939,Chaplin,en,7.5,Drama,,243.0
tt0063442,Planet of the Apes,en,7.5,"Science Fiction,Adventure,Drama,Action",Planet of the Apes Original ,958.0
tt0382932,Ratatouille,en,7.5,"Animation,Comedy,Family,Fantasy",,4510.0
tt0101414,Beauty and the Beast,en,7.5,"Romance,Family,Animation,Fantasy,Music",Beauty and the Beast ,3029.0
tt2870648,Amy,en,7.5,"Documentary,Music",,482.0
tt0104348,Glengarry Glen Ross,en,7.5,"Crime,Drama,Mystery",,330.0
tt0063350,Night of the Living Dead,en,7.5,Horror,Living Dead ,591.0
tt2488496,Star Wars: The Force Awakens,en,7.5,"Action,Adventure,Science Fiction,Fantasy",Star Wars ,7993.0
tt0119177,Gattaca,en,7.5,"Thriller,Science Fiction,Mystery,Romance",,1846.0
tt0372784,Batman Begins,en,7.5,"Action,Crime,Drama",The Dark Knight ,7511.0
tt0241527,Harry Potter and the Philosopher's Stone,en,7.5,"Adventure,Fantasy,Family",Harry Potter ,7188.0
tt0091763,Platoon,en,7.5,"Drama,War,Action",,1236.0
tt0069281,Sleuth,en,7.5,"Thriller,Mystery",Sleuth ,152.0
tt0107653,Naked,en,7.5,"Comedy,Drama",,105.0
tt0421082,Control,en,7.5,Drama,,206.0
tt0059026,A Charlie Brown Christmas,en,7.5,"Animation,Family,Comedy,TV Movie",,156.0
tt0091042,Ferris Bueller's Day Off,en,7.5,Comedy,,1340.0
tt0055018,The Innocents,en,7.5,Horror,,126.0
tt0281358,A Walk to Remember,en,7.5,"Drama,Romance",,1057.0
tt0073312,Love and Death,en,7.5,"History,Comedy",,176.0
tt0099487,Edward Scissorhands,en,7.5,"Fantasy,Drama,Romance",,3731.0
tt0076740,Sorcerer,en,7.5,"Action,Thriller,Adventure",,104.0
tt0118749,Boogie Nights,en,7.5,Drama,,812.0
tt0102138,JFK,en,7.5,"Drama,Thriller,History",,513.0
tt0233298,Batman Beyond: Return of the Joker,en,7.5,"Animation,Family",Batman Beyond ,152.0
tt3067038,Marvel One-Shot: Agent Carter,en,7.5,"Action,Adventure,Science Fiction,Fantasy",,183.0
tt0112691,A Close Shave,en,7.5,"Family,Animation,Comedy",Wallace & Gromit ,223.0
tt0095016,Die Hard,en,7.5,"Action,Thriller",Die Hard ,4005.0
tt3606888,A Street Cat Named Bob,en,7.5,"Drama,Family,Comedy",,195.0
tt0107943,The Remains of the Day,en,7.5,"Drama,Romance",,213.0
tt0395169,Hotel Rwanda,en,7.5,"Drama,History,War",,805.0
tt0128445,Rushmore,en,7.5,"Comedy,Drama",,688.0
tt0449059,Little Miss Sunshine,en,7.5,"Comedy,Drama",,1728.0
tt0073195,Jaws,en,7.5,"Horror,Thriller,Adventure",The Jaws ,2628.0
tt0120338,Titanic,en,7.5,"Drama,Romance,Thriller",,7770.0
tt0087553,The Killing Fields,en,7.5,"War,Drama,History",,180.0
tt0048028,East of Eden,en,7.5,Drama,,163.0
tt0054387,The Time Machine,en,7.5,"Thriller,Adventure,Fantasy,Science Fiction,Romance",,217.0
tt0248808,For the Birds,en,7.5,"Animation,Family",,389.0
tt0070047,The Exorcist,en,7.5,"Drama,Horror,Thriller",The Exorcist ,2046.0
tt0097937,My Left Foot: The Story of Christy Brown,en,7.5,Drama,,208.0
tt0042208,The Asphalt Jungle,en,7.5,"Action,Crime,Drama,Thriller",,102.0
tt0049261,Giant,en,7.5,"Action,Drama,Western",,169.0
tt1877832,X-Men: Days of Future Past,en,7.5,"Action,Adventure,Fantasy,Science Fiction",X-Men ,6155.0
tt0071360,The Conversation,en,7.5,"Crime,Drama,Mystery",,377.0
tt0061811,In the Heat of the Night,en,7.5,"Crime,Drama,Mystery,Thriller",,207.0
tt0032599,His Girl Friday,en,7.5,"Comedy,Drama",,171.0
tt0036342,Shadow of a Doubt,en,7.5,"Crime,Drama,Thriller",,219.0
tt0119174,The Game,en,7.5,"Drama,Thriller,Mystery",,1556.0
tt1422020,Dog Pound,en,7.5,Drama,,104.0
tt0365748,Shaun of the Dead,en,7.5,"Horror,Comedy",,2479.0
tt0030341,The Lady Vanishes,en,7.5,"Mystery,Thriller",,183.0
tt0070666,Serpico,en,7.5,"Crime,Drama,History",,429.0
tt1714210,Weekend,en,7.5,"Drama,Romance",,164.0
tt0069762,Badlands,en,7.5,"Crime,Drama",,301.0
tt0074486,Eraserhead,en,7.5,"Drama,Fantasy,Horror,Science Fiction",,500.0
tt0198781,"Monsters, Inc.",en,7.5,"Animation,Comedy,Family","Monsters, Inc. ",6150.0
tt0061578,The Dirty Dozen,en,7.5,"Action,Adventure,War",The Dirty Dozen ,309.0
tt5117876,Descendants 2,en,7.5,"TV Movie,Family,Action,Comedy,Music,Adventure",Descendants ,171.0
tt0064665,Midnight Cowboy,en,7.4,Drama,,307.0
tt0067116,The French Connection,en,7.4,"Action,Crime,Thriller",French Connection ,435.0
tt0796366,Star Trek,en,7.4,"Science Fiction,Action,Adventure",Star Trek: Alternate Reality ,4574.0
tt0037884,The Lost Weekend,en,7.4,Drama,,115.0
tt0095647,Mississippi Burning,en,7.4,"Thriller,Crime,Drama",,336.0
tt0101507,Boyz n the Hood,en,7.4,"Crime,Drama",,377.0
tt0817177,Flipped,en,7.4,"Romance,Drama",,426.0
tt0069097,"Play It Again, Sam",en,7.4,"Comedy,Drama,Romance",,111.0
tt0065207,Where Eagles Dare,en,7.4,"Adventure,Drama,Action,History,War",,233.0
tt0221027,Blow,en,7.4,"Crime,Drama",,1352.0
tt0340377,The Station Agent,en,7.4,"Drama,Comedy",,213.0
tt0054047,The Magnificent Seven,en,7.4,Western,The Magnificent Seven ,472.0
tt0067959,Walkabout,en,7.4,"Adventure,Drama",,111.0
tt0203009,Moulin Rouge!,en,7.4,"Drama,Music,Romance",,1348.0
tt0092948,Eddie Murphy Raw,en,7.4,Comedy,,106.0
tt0210945,Remember the Titans,en,7.4,Drama,,835.0
tt0119008,Donnie Brasco,en,7.4,"Crime,Drama,Thriller",,1175.0
tt0056217,The Man Who Shot Liberty Valance,en,7.4,Western,,272.0
tt2179136,American Sniper,en,7.4,"War,Action",,4600.0
tt0089218,The Goonies,en,7.4,"Adventure,Comedy,Family",,1563.0
tt0455565,Jack-Jack Attack,en,7.4,"Adventure,Animation,Family",,216.0
tt0249462,Billy Elliot,en,7.4,"Drama,Comedy,Music",,774.0
tt0478566,Those Happy Days,en,7.4,"Comedy,Family",,225.0
tt0166813,Spirit: Stallion of the Cimarron,en,7.4,"Western,Animation,Adventure,Comedy,Family",,870.0
tt1648216,Three Steps Above Heaven,en,7.4,"Romance,Drama",Three Steps Above Heaven ,513.0
tt0243133,The Man Who Wasn't There,en,7.4,"Crime,Drama",,366.0
tt0265666,The Royal Tenenbaums,en,7.4,"Comedy,Drama",,1317.0
tt0074937,Murder by Death,en,7.4,"Comedy,Crime,Mystery,Thriller",,187.0
tt0077651,Halloween,en,7.4,"Horror,Thriller",Halloween ,1066.0
tt0109445,Clerks,en,7.4,Comedy,Clerks ,769.0
tt0088184,Stranger Than Paradise,en,7.4,"Comedy,Drama",,112.0
tt0118617,Anastasia,en,7.4,"Animation,Family",,1481.0
tt0181875,Almost Famous,en,7.4,"Drama,Music",,807.0
tt0067093,Fiddler on the Roof,en,7.4,"Drama,Romance",,136.0
tt0096874,Back to the Future Part II,en,7.4,"Adventure,Comedy,Family,Science Fiction",Back to the Future ,3926.0
tt0295297,Harry Potter and the Chamber of Secrets,en,7.4,"Adventure,Fantasy,Family",Harry Potter ,5966.0
tt0093389,The Last Emperor,en,7.4,"Drama,History",,362.0
tt1431045,Deadpool,en,7.4,"Action,Adventure,Comedy",Deadpool ,11444.0
tt5362988,Wind River,en,7.4,"Action,Crime,Mystery,Thriller",,181.0
tt0079417,Kramer vs. Kramer,en,7.4,Drama,,483.0
tt0081283,Ordinary People,en,7.4,Drama,,147.0
tt0318411,The Magdalene Sisters,en,7.4,Drama,,114.0
tt3824386,Lava,en,7.4,"Animation,Family",,405.0
tt0101410,Barton Fink,en,7.4,"Comedy,Drama",,450.0
tt0066999,Dirty Harry,en,7.4,"Action,Crime,Thriller",Dirty Harry ,630.0
tt0342172,Capturing the Friedmans,en,7.4,Documentary,,112.0
tt0230600,The Others,en,7.4,"Horror,Drama,Mystery,Thriller",,1708.0
tt2562232,Birdman,en,7.4,"Drama,Comedy",,4657.0
tt0075029,The Outlaw Josey Wales,en,7.4,"Drama,Western",,303.0
tt0068327,Cabaret,en,7.4,"Drama,Music,Romance",,210.0
tt0417741,Harry Potter and the Half-Blood Prince,en,7.4,"Adventure,Fantasy,Family",Harry Potter ,5435.0
tt0113670,A Little Princess,en,7.4,"Drama,Family,Fantasy",,207.0
tt0058777,Zulu,en,7.4,"Action,Drama,History,War",Anglo-Zulu War ,137.0
tt0059113,Doctor Zhivago,en,7.4,"Drama,Romance,War",,252.0
tt1655441,The Age of Adaline,en,7.4,"Fantasy,Drama,Romance",,2052.0
tt0026029,The 39 Steps,en,7.4,"Action,Thriller,Mystery",,217.0
tt0043265,The African Queen,en,7.4,"Adventure,War,Romance",,232.0
tt2452386,The Fundamentals of Caring,en,7.4,"Comedy,Drama",,560.0
tt0147612,Happiness,en,7.4,"Comedy,Drama",,197.0
tt0370986,Mysterious Skin,en,7.4,Drama,,266.0
tt0783233,Atonement,en,7.4,"Drama,Romance",,1075.0
tt1440292,Submarine,en,7.4,"Drama,Comedy,Romance",,452.0
tt3704050,Remember,en,7.4,"Drama,Thriller",,173.0
tt0085334,A Christmas Story,en,7.4,"Comedy,Family",A Christmas Story ,352.0
tt0058331,Mary Poppins,en,7.4,"Comedy,Family,Fantasy",,1217.0
tt0059742,The Sound of Music,en,7.4,"Drama,Family,Music,Romance",,966.0
tt1821549,Nebraska,en,7.4,"Drama,Adventure",,648.0
tt0110200,Fist of Legend,en,7.4,Action,,118.0
tt1605783,Midnight in Paris,en,7.4,"Fantasy,Comedy,Romance",,2049.0
tt0067992,Willy Wonka & the Chocolate Factory,en,7.4,"Family,Fantasy",,826.0
tt0068699,High Plains Drifter,en,7.4,Western,,284.0
tt0765429,American Gangster,en,7.4,"Drama,Crime",,1527.0
tt0317705,The Incredibles,en,7.4,"Action,Adventure,Animation,Family",The Incredibles ,5290.0
tt0114746,Twelve Monkeys,en,7.4,"Science Fiction,Thriller,Mystery",,2470.0
tt0097123,Crimes and Misdemeanors,en,7.4,"Comedy,Drama",,201.0
tt0471711,Futurama: Bender's Big Score,en,7.4,"Animation,Comedy,Science Fiction",Futurama ,191.0
tt0780536,In Bruges,en,7.4,"Comedy,Drama,Crime",,1414.0
tt4126304,Cartel Land,en,7.4,"Drama,Documentary",,160.0
tt0094336,Withnail & I,en,7.4,"Comedy,Drama",,173.0
tt0106677,Dazed and Confused,en,7.4,"Comedy,Drama",,588.0
tt0780504,Drive,en,7.4,"Drama,Action,Thriller,Crime",,3832.0
tt0373889,Harry Potter and the Order of the Phoenix,en,7.4,"Adventure,Fantasy,Family,Mystery",Harry Potter ,5633.0
tt0106489,A Bronx Tale,en,7.4,"Drama,Crime",,447.0
tt0810819,The Danish Girl,en,7.4,Drama,,1689.0
tt1242460,We Need to Talk About Kevin,en,7.4,"Drama,Thriller",,687.0
tt1932767,What Maisie Knew,en,7.4,Drama,,149.0
tt2381335,Fed Up,en,7.4,Documentary,,108.0
tt0425210,Lucky Number Slevin,en,7.4,"Drama,Thriller,Crime,Mystery",,1356.0
tt0455590,The Last King of Scotland,en,7.4,Drama,,568.0
tt0206634,Children of Men,en,7.4,"Drama,Action,Thriller,Science Fiction",,2120.0
tt0132477,October Sky,en,7.4,"Drama,Family",,259.0
tt1408101,Star Trek Into Darkness,en,7.4,"Action,Adventure,Science Fiction",Star Trek: Alternate Reality ,4479.0
tt0151804,Office Space,en,7.4,"Comedy,Crime",,1068.0
tt0117381,Primal Fear,en,7.4,"Crime,Drama,Mystery,Thriller",,644.0
tt1457767,The Conjuring,en,7.4,"Horror,Thriller",The Conjuring ,3169.0
tt1798243,Rudderless,en,7.4,"Music,Drama,Comedy",,106.0
tt0848228,The Avengers,en,7.4,"Science Fiction,Action,Adventure",The Avengers ,12000.0
tt0404030,Everything is Illuminated,en,7.4,"Comedy,Drama",,251.0
tt0073629,The Rocky Horror Picture Show,en,7.4,"Comedy,Horror,Music,Science Fiction",Rocky Horror ,703.0
tt0450259,Blood Diamond,en,7.4,"Drama,Thriller,Action",,2344.0
tt0379786,Serenity,en,7.4,"Science Fiction,Action,Adventure,Thriller",,1287.0
tt0425112,Hot Fuzz,en,7.4,"Crime,Action,Comedy",,2252.0
tt0103639,Aladdin,en,7.4,"Animation,Family,Comedy,Adventure,Fantasy,Romance",Aladdin ,3495.0
tt0058385,My Fair Lady,en,7.4,"Drama,Family,Music,Romance",,361.0
tt0047437,Sabrina,en,7.4,"Comedy,Drama,Romance",,284.0
tt0032138,The Wizard of Oz,en,7.4,"Adventure,Family,Fantasy",,1689.0
tt0480025,This Is England,en,7.4,"Drama,Crime",This is England ,370.0
tt0907657,Once,en,7.4,"Drama,Music,Romance",,457.0
tt0108358,Tombstone,en,7.4,"Action,Adventure,Drama,History,Western",,632.0
tt0371746,Iron Man,en,7.4,"Action,Science Fiction,Adventure",Iron Man ,8951.0
tt0084707,Sophie's Choice,en,7.4,"Drama,Romance",,149.0
tt0398286,Tangled,en,7.4,"Animation,Family",Tangled ,3419.0
tt0097441,Glory,en,7.4,War,,391.0
tt0416212,The Secret Life of Bees,en,7.4,Adventure,,159.0
tt4005402,Colonia,en,7.4,"Drama,Romance,History",,566.0
tt0039628,Miracle on 34th Street,en,7.4,"Drama,Family",,139.0
tt0107048,Groundhog Day,en,7.4,"Romance,Fantasy,Drama,Comedy",,2358.0
tt0036613,Arsenic and Old Lace,en,7.4,"Comedy,Crime",,234.0
tt4366830,Grease Live,en,7.4,"TV Movie,Music",,112.0
tt1020072,Selma,en,7.4,"History,Drama",,835.0
tt0083987,Gandhi,en,7.4,"Drama,History",,730.0
tt0106364,Batman: Mask of the Phantasm,en,7.4,"Action,Adventure,Animation,Family",Batman (DC Universe Animated) ,218.0
tt2431286,Philomena,en,7.4,Drama,,588.0
tt0086637,Zelig,en,7.4,Comedy,,209.0
tt0816442,The Book Thief,en,7.4,Drama,,1528.0
tt0064115,Butch Cassidy and the Sundance Kid,en,7.4,"History,Drama,Western,Crime",,659.0
tt2713180,Fury,en,7.4,"War,Drama,Action",,4028.0
tt1951264,The Hunger Games: Catching Fire,en,7.4,"Adventure,Action,Science Fiction",The Hunger Games ,6656.0
tt0080120,The Warriors,en,7.4,"Action,Adventure,Crime,Drama,Thriller",,451.0
tt0026138,Bride of Frankenstein,en,7.4,"Horror,Science Fiction",Frankenstein (Universal ),208.0
tt2097298,"McFarland, USA",en,7.4,Drama,,216.0
tt0088680,After Hours,en,7.4,"Comedy,Thriller,Drama",,251.0
tt0077402,Dawn of the Dead,en,7.4,Horror,Living Dead ,597.0
tt0117666,Sling Blade,en,7.4,Drama,,236.0
tt1091191,Lone Survivor,en,7.4,"Action,Drama,Thriller,War",,1549.0
tt3416742,What We Do in the Shadows,en,7.4,"Comedy,Horror",,779.0
tt0383028,"Synecdoche, New York",en,7.4,Drama,,286.0
tt3748528,Rogue One: A Star Wars Story,en,7.4,"Action,Adventure,Science Fiction",Star Wars ,5111.0
tt1942884,Indie Game: The Movie,en,7.4,Documentary,,208.0
tt1966604,The Imposter,en,7.4,"Documentary,Drama",,273.0
tt0103873,Braindead,en,7.4,"Horror,Comedy",,388.0
tt0084855,The Verdict,en,7.4,Drama,,132.0
tt0086197,The Right Stuff,en,7.4,"Drama,History",,241.0
tt0104361,A Grand Day Out,en,7.4,"Adventure,Animation,Comedy,Science Fiction,Family",Wallace & Gromit ,199.0
tt0088247,The Terminator,en,7.4,"Action,Thriller,Science Fiction",The Terminator ,4208.0
tt0101605,The Commitments,en,7.4,"Comedy,Drama,Music",Barrytown ,132.0
tt0765128,Oceans,en,7.3,"Documentary,Family",,112.0
tt1559549,Restrepo,en,7.3,"Documentary,War",Korengal Valley Documentaries,117.0
tt0049366,Invasion of the Body Snatchers,en,7.3,"Horror,Science Fiction",,277.0
tt0099871,Jacob's Ladder,en,7.3,"Drama,Mystery,Horror",,376.0
tt0140352,The Insider,en,7.3,"Drama,Thriller",,489.0
tt0190590,"O Brother, Where Art Thou?",en,7.3,"Action,Adventure,Comedy",,1144.0
tt0082694,Mad Max 2: The Road Warrior,en,7.3,"Adventure,Action,Thriller,Science Fiction",Mad Max ,981.0
tt0021884,Frankenstein,en,7.3,"Drama,Horror,Science Fiction",Frankenstein (Universal ),295.0
tt2402927,Carol,en,7.3,"Romance,Drama",,1014.0
tt0105323,Scent of a Woman,en,7.3,Drama,,763.0
tt0105665,Twin Peaks: Fire Walk with Me,en,7.3,"Drama,Mystery",,429.0
tt0147800,10 Things I Hate About You,en,7.3,"Comedy,Romance,Drama",,1768.0
tt0086979,Blood Simple,en,7.3,"Crime,Drama,Thriller",,308.0
tt0049408,The King and I,en,7.3,"Drama,Music,Romance",,103.0
tt0092965,Empire of the Sun,en,7.3,"Drama,History,War",,491.0
tt2652092,The Good Lie,en,7.3,Drama,,210.0
tt1655442,The Artist,en,7.3,"Drama,Comedy,Romance",,1075.0
tt0120601,Being John Malkovich,en,7.3,"Fantasy,Drama,Comedy",,1124.0
tt0947798,Black Swan,en,7.3,"Drama,Thriller",,4562.0
tt1156466,Undisputed III : Redemption,en,7.3,"Action,Thriller",Undisputed ,182.0
tt0083907,The Evil Dead,en,7.3,Horror,Evil Dead ,913.0
tt0049470,The Man Who Knew Too Much,en,7.3,"Adventure,Crime,Drama,Mystery,Thriller",,276.0
tt1204340,Tyrannosaur,en,7.3,"Drama,Romance",,124.0
tt0069113,The Poseidon Adventure,en,7.3,"Action,Adventure",The Poseidon Adventure ,274.0
tt0056197,The Longest Day,en,7.3,"Action,Drama,History,War",,237.0
tt0063518,Romeo and Juliet,en,7.3,"Drama,Romance",,145.0
tt0089853,The Purple Rose of Cairo,en,7.3,"Fantasy,Comedy,Romance",,206.0
tt0054953,The Guns of Navarone,en,7.3,"Action,Adventure,Drama,War",Navarone ,191.0
tt0070334,The Long Goodbye,en,7.3,"Thriller,Crime,Drama,Mystery",,112.0
tt0058182,A Hard Day's Night,en,7.3,"Comedy,Music",,172.0
tt0087332,Ghostbusters,en,7.3,"Comedy,Fantasy",Ghostbusters ,2431.0
tt0083791,The Dark Crystal,en,7.3,Fantasy,,233.0
tt2280378,The Punisher: Dirty Laundry,en,7.3,"Action,Crime,Thriller",,144.0
tt0046303,Shane,en,7.3,"Drama,Western",,143.0
tt0093773,Predator,en,7.3,"Science Fiction,Action,Adventure,Thriller",Predator ,2129.0
tt4385888,20th Century Women,en,7.3,Drama,,213.0
tt0063462,The Producers,en,7.3,Comedy,,177.0
tt0112579,The Bridges of Madison County,en,7.3,"Drama,Romance",,397.0
tt1683526,Detachment,en,7.3,Drama,,343.0
tt0104952,My Cousin Vinny,en,7.3,"Comedy,Drama",,393.0
tt5541240,To the Bone,en,7.3,Drama,,714.0
tt0024184,The Invisible Man,en,7.3,"Horror,Science Fiction",The Invisible Man (Universal ),151.0
tt1465522,Tucker and Dale vs Evil,en,7.3,"Comedy,Horror",,860.0
tt0060176,Blow-Up,en,7.3,"Drama,Mystery,Thriller",,227.0
tt0120363,Toy Story 2,en,7.3,"Animation,Comedy,Family",Toy Story ,3914.0
tt0144084,American Psycho,en,7.3,"Thriller,Drama,Crime",American Psycho ,2128.0
tt0037017,Lifeboat,en,7.3,"Drama,War",,112.0
tt4897822,Where to Invade Next,en,7.3,Documentary,,153.0
tt0078480,Watership Down,en,7.3,"Adventure,Animation,Drama",,159.0
tt2397535,Predestination,en,7.3,"Science Fiction,Thriller",,1971.0
tt0056193,Lolita,en,7.3,"Drama,Romance",,409.0
tt1809398,Unbroken,en,7.3,"Drama,War",,1437.0
tt0054331,Spartacus,en,7.3,"Action,Drama,History",,472.0
tt0065126,True Grit,en,7.3,Western,,205.0
tt0112818,Dead Man Walking,en,7.3,Drama,,350.0
tt0112384,Apollo 13,en,7.3,Drama,,1637.0
tt2820852,Furious 7,en,7.3,Action,The Fast and the Furious ,4253.0
tt0104797,Malcolm X,en,7.3,"Drama,History",,377.0
tt1355630,If I Stay,en,7.3,Drama,,1415.0
tt1198156,You're Not You,en,7.3,Drama,,247.0
tt2262227,The Book of Life,en,7.3,"Romance,Animation,Adventure,Comedy,Family,Fantasy",,778.0
tt1670345,Now You See Me,en,7.3,"Thriller,Crime",Now You See Me ,5635.0
tt0097493,Heathers,en,7.3,"Thriller,Comedy,Drama",,387.0
tt2404425,Woman in Gold,en,7.3,Drama,,454.0
tt0393162,Coach Carter,en,7.3,Drama,,510.0
tt0328107,Man on Fire,en,7.3,"Action,Drama,Thriller,Crime",,1583.0
tt0117631,Shine,en,7.3,Drama,,136.0
tt0995868,Pelé: Birth of a Legend,en,7.3,Drama,,175.0
tt1454468,Gravity,en,7.3,"Science Fiction,Thriller,Drama",,5879.0
tt1981677,Pitch Perfect,en,7.3,"Comedy,Music,Romance",Pitch Perfect ,2310.0
tt2140373,Saving Mr. Banks,en,7.3,"Comedy,Drama,History",,1256.0
tt4975722,Moonlight,en,7.3,Drama,,1831.0
tt0084726,Star Trek II: The Wrath of Khan,en,7.3,"Action,Adventure,Science Fiction,Thriller",Star Trek: The Original  ,688.0
tt2209418,Before Midnight,en,7.3,"Romance,Drama",Before... ,583.0
tt0289879,The Butterfly Effect,en,7.3,"Science Fiction,Thriller",The Butterfly Effect ,2119.0
tt0352248,Cinderella Man,en,7.3,"Romance,Drama,History",,630.0
tt0440963,The Bourne Ultimatum,en,7.3,"Action,Drama,Mystery,Thriller",The Bourne ,2938.0
tt2395427,Avengers: Age of Ultron,en,7.3,"Action,Adventure,Science Fiction",The Avengers ,6908.0
tt0325710,The Last Samurai,en,7.3,"Drama,Action,War,History",,1946.0
tt0038109,Spellbound,en,7.3,"Drama,Mystery,Thriller",,166.0
tt0116477,Hamlet,en,7.3,Drama,,118.0
